,Unnamed: 0,video_file,start_tone,middle_tone,end_tone,Transition_val,social_message,Topic,Split,clip_feature_path,Link,Transcript
1367,1367,h7y6iE0aB5s.mp4,positive,positive,positive,No transition,No,Food and drink,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/h7y6iE0aB5s.pkl,https://www.youtube.com/embed/h7y6iE0aB5s,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/h7y6iE0aB5s.txt
1368,1368,R2QRUN_gO74.webm,positive,positive,negative,Transition,No,Food and drink,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/R2QRUN_gO74.pkl,https://www.youtube.com/embed/R2QRUN_gO74,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/R2QRUN_gO74.txt
1369,1369,Cqs2F-lpGrA.mkv,positive,positive,positive,No transition,No,Clothing,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/Cqs2F-lpGrA.pkl,https://www.youtube.com/embed/Cqs2F-lpGrA,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/Cqs2F-lpGrA.txt
1370,1370,xgO-u83Os_I.mp4,positive,positive,positive,No transition,No,Food and drink,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/xgO-u83Os_I.pkl,https://www.youtube.com/embed/xgO-u83Os_I,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/xgO-u83Os_I.txt
1371,1371,v7Q1giJOpxA.mkv,positive,positive,positive,No transition,No,Games,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/v7Q1giJOpxA.pkl,https://www.youtube.com/embed/v7Q1giJOpxA,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/v7Q1giJOpxA.txt
1372,1372,7Guufs3mdgg.mp4,neutral,negative,positive,Transition,No,Car,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/7Guufs3mdgg.pkl,https://www.youtube.com/embed/7Guufs3mdgg,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/7Guufs3mdgg.txt
1373,1373,ZcgzoGU141o.mkv,negative,negative,positive,Transition,No,Health,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/ZcgzoGU141o.pkl,https://www.youtube.com/embed/ZcgzoGU141o,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/ZcgzoGU141o.txt
1374,1374,5W4MYJt8c4w.mp4,neutral,positive,neutral,Transition,No,Games,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/5W4MYJt8c4w.pkl,https://www.youtube.com/embed/5W4MYJt8c4w,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/5W4MYJt8c4w.txt
1375,1375,6AOvnPY_d-U.mp4,neutral,positive,positive,Transition,No,Food and drink,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/6AOvnPY_d-U.pkl,https://www.youtube.com/embed/6AOvnPY_d-U,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/6AOvnPY_d-U.txt
1376,1376,jVs5tTEuA-g.mkv,negative,positive,positive,Transition,No,Publications media,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/jVs5tTEuA-g.pkl,https://www.youtube.com/embed/jVs5tTEuA-g,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/jVs5tTEuA-g.txt
1377,1377,wTfBWIJ8xQo.mkv,positive,positive,positive,No transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/wTfBWIJ8xQo.pkl,https://www.youtube.com/embed/wTfBWIJ8xQo,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/wTfBWIJ8xQo.txt
1378,1378,pnISZdg_3lw.mp4,positive,positive,positive,No transition,No,Cosmetics,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/pnISZdg_3lw.pkl,https://www.youtube.com/embed/pnISZdg_3lw,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/pnISZdg_3lw.txt
1379,1379,NFg3HBMJyV4.mp4,neutral,positive,neutral,Transition,No,Food and drink,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/NFg3HBMJyV4.pkl,https://www.youtube.com/embed/NFg3HBMJyV4,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/NFg3HBMJyV4.txt
1380,1380,w04xmH2SOLA.webm,positive,positive,negative,Transition,No,Clothing,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/w04xmH2SOLA.pkl,https://www.youtube.com/embed/w04xmH2SOLA,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/w04xmH2SOLA.txt
1381,1381,7LQpRQh2KSQ.mp4,neutral,positive,positive,Transition,No,Food and drink,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/7LQpRQh2KSQ.pkl,https://www.youtube.com/embed/7LQpRQh2KSQ,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/7LQpRQh2KSQ.txt
1382,1382,jZ6HPyhlChw.mkv,neutral,positive,positive,Transition,No,Retail,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/jZ6HPyhlChw.pkl,https://www.youtube.com/embed/jZ6HPyhlChw,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/jZ6HPyhlChw.txt
1383,1383,SXy6JElmgHU.mkv,positive,positive,positive,No transition,No,Publications media,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/SXy6JElmgHU.pkl,https://www.youtube.com/embed/SXy6JElmgHU,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/SXy6JElmgHU.txt
1384,1384,JY02BTJrrOc.mkv,neutral,neutral,neutral,No transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/JY02BTJrrOc.pkl,https://www.youtube.com/embed/JY02BTJrrOc,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/JY02BTJrrOc.txt
1385,1385,vTbG8OQcE1o.mkv,positive,positive,positive,No transition,No,Food and drink,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/vTbG8OQcE1o.pkl,https://www.youtube.com/embed/vTbG8OQcE1o,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/vTbG8OQcE1o.txt
1386,1386,r8cDvm26VYI.mp4,positive,positive,positive,No transition,No,Sports,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/r8cDvm26VYI.pkl,https://www.youtube.com/embed/r8cDvm26VYI,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/r8cDvm26VYI.txt
1387,1387,DJLDF6qZUX0.mp4,positive,positive,positive,No transition,No,Food and drink,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/DJLDF6qZUX0.pkl,https://www.youtube.com/embed/DJLDF6qZUX0,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/DJLDF6qZUX0.txt
1388,1388,CLzi3okueM8.mkv,neutral,neutral,neutral,No transition,No,Misc,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/CLzi3okueM8.pkl,https://www.youtube.com/embed/CLzi3okueM8,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/CLzi3okueM8.txt
1389,1389,iKdEbzF7xpk.webm,positive,positive,positive,No transition,No,Travel and transport,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/iKdEbzF7xpk.pkl,https://www.youtube.com/embed/iKdEbzF7xpk,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/iKdEbzF7xpk.txt
1390,1390,qFTcch4BOgg.mp4,neutral,positive,positive,Transition,No,Misc,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/qFTcch4BOgg.pkl,https://www.youtube.com/embed/qFTcch4BOgg,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/qFTcch4BOgg.txt
1391,1391,cyVzjoj96vs.mkv,positive,positive,positive,No transition,No,Publications media,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/cyVzjoj96vs.pkl,https://www.youtube.com/embed/cyVzjoj96vs,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/cyVzjoj96vs.txt
1392,1392,287EUNf3yAk.mkv,neutral,positive,positive,Transition,No,Publications media,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/287EUNf3yAk.pkl,https://www.youtube.com/embed/287EUNf3yAk,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/287EUNf3yAk.txt
1393,1393,5JLBU-QQpoo.mp4,negative,negative,positive,Transition,No,Travel and transport,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/5JLBU-QQpoo.pkl,https://www.youtube.com/embed/5JLBU-QQpoo,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/5JLBU-QQpoo.txt
1394,1394,cDzYgqkQ_lE.webm,positive,positive,positive,No transition,No,Food and drink,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/cDzYgqkQ_lE.pkl,https://www.youtube.com/embed/cDzYgqkQ_lE,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/cDzYgqkQ_lE.txt
1395,1395,5tisdEErLHA.mp4,positive,positive,positive,No transition,No,Banking,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/5tisdEErLHA.pkl,https://www.youtube.com/embed/5tisdEErLHA,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/5tisdEErLHA.txt
1396,1396,w0YjO1zVHgY.mkv,positive,positive,positive,No transition,No,Food and drink,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/w0YjO1zVHgY.pkl,https://www.youtube.com/embed/w0YjO1zVHgY,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/w0YjO1zVHgY.txt
1397,1397,CCBnUx5uMqE.mkv,positive,negative,positive,Transition,No,Food and drink,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/CCBnUx5uMqE.pkl,https://www.youtube.com/embed/CCBnUx5uMqE,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/CCBnUx5uMqE.txt
1398,1398,kfrZnIx2VFE.mkv,positive,positive,positive,No transition,No,Food and drink,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/kfrZnIx2VFE.pkl,https://www.youtube.com/embed/kfrZnIx2VFE,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/kfrZnIx2VFE.txt
1399,1399,GqnjzONrPiA.mkv,neutral,negative,positive,Transition,No,Misc,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/GqnjzONrPiA.pkl,https://www.youtube.com/embed/GqnjzONrPiA,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/GqnjzONrPiA.txt
1400,1400,5hBqqxYcDN8.mkv,positive,positive,positive,No transition,No,Travel and transport,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/5hBqqxYcDN8.pkl,https://www.youtube.com/embed/5hBqqxYcDN8,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/5hBqqxYcDN8.txt
1401,1401,wO7HQ4fNrpA.mkv,neutral,neutral,positive,Transition,No,Awareness,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/wO7HQ4fNrpA.pkl,https://www.youtube.com/embed/wO7HQ4fNrpA,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/wO7HQ4fNrpA.txt
1402,1402,6IweE9qcQZ4.mp4,neutral,neutral,neutral,No transition,No,Health,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/6IweE9qcQZ4.pkl,https://www.youtube.com/embed/6IweE9qcQZ4,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/6IweE9qcQZ4.txt
1403,1403,F_-gmK5qRrY.mkv,positive,positive,positive,No transition,No,Banking,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/F_-gmK5qRrY.pkl,https://www.youtube.com/embed/F_-gmK5qRrY,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/F_-gmK5qRrY.txt
1404,1404,FxZ_Z-_j71I.mp4,positive,positive,positive,No transition,No,Electronics,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/FxZ_Z-_j71I.pkl,https://www.youtube.com/embed/FxZ_Z-_j71I,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/FxZ_Z-_j71I.txt
1405,1405,7oHsDGnZTcw.mp4,positive,positive,positive,No transition,No,Travel and transport,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/7oHsDGnZTcw.pkl,https://www.youtube.com/embed/7oHsDGnZTcw,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/7oHsDGnZTcw.txt
1406,1406,Af1OxkFOK18.mp4,neutral,neutral,neutral,No transition,No,Cosmetics,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/Af1OxkFOK18.pkl,https://www.youtube.com/embed/Af1OxkFOK18,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/Af1OxkFOK18.txt
1407,1407,hHxE2wdegms.mp4,positive,positive,positive,No transition,No,Food and drink,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/hHxE2wdegms.pkl,https://www.youtube.com/embed/hHxE2wdegms,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/hHxE2wdegms.txt
1408,1408,EEfdypNxAVU.mkv,positive,positive,positive,No transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/EEfdypNxAVU.pkl,https://www.youtube.com/embed/EEfdypNxAVU,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/EEfdypNxAVU.txt
1409,1409,V5JEThKxsc4.mp4,positive,positive,positive,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/V5JEThKxsc4.pkl,https://www.youtube.com/embed/V5JEThKxsc4,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/V5JEThKxsc4.txt
1410,1410,yR0lWICH3rY.mp4,neutral,neutral,neutral,No transition,No,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/yR0lWICH3rY.pkl,https://www.youtube.com/embed/yR0lWICH3rY,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/yR0lWICH3rY.txt
1411,1411,FCOlOcMk8XI.mp4,negative,negative,positive,Transition,No,Games,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/FCOlOcMk8XI.pkl,https://www.youtube.com/embed/FCOlOcMk8XI,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/FCOlOcMk8XI.txt
1412,1412,rm6d2oy8GRk.mp4,positive,positive,positive,No transition,No,Food and drink,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/rm6d2oy8GRk.pkl,https://www.youtube.com/embed/rm6d2oy8GRk,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/rm6d2oy8GRk.txt
1413,1413,ZJXRdce_INo.mp4,positive,positive,positive,No transition,No,Electronics,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/ZJXRdce_INo.pkl,https://www.youtube.com/embed/ZJXRdce_INo,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/ZJXRdce_INo.txt
1414,1414,7aUTdYsZda8.mp4,positive,positive,positive,No transition,No,Food and drink,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/7aUTdYsZda8.pkl,https://www.youtube.com/embed/7aUTdYsZda8,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/7aUTdYsZda8.txt
1415,1415,t4_dZPVg8KI.mkv,positive,positive,positive,No transition,No,Travel and transport,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/t4_dZPVg8KI.pkl,https://www.youtube.com/embed/t4_dZPVg8KI,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/t4_dZPVg8KI.txt
1416,1416,g2X9Q-Xre_Q.mkv,positive,negative,negative,Transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/g2X9Q-Xre_Q.pkl,https://www.youtube.com/embed/g2X9Q-Xre_Q,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/g2X9Q-Xre_Q.txt
1417,1417,Zk1LRs39xGE.mp4,positive,positive,positive,No transition,No,Food and drink,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/Zk1LRs39xGE.pkl,https://www.youtube.com/embed/Zk1LRs39xGE,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/Zk1LRs39xGE.txt
1418,1418,MNjWQlr63i4.mkv,positive,positive,positive,No transition,No,Food and drink,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/MNjWQlr63i4.pkl,https://www.youtube.com/embed/MNjWQlr63i4,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/MNjWQlr63i4.txt
1419,1419,9qQAn-wmUDM.mkv,positive,positive,positive,No transition,No,Clothing,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/9qQAn-wmUDM.pkl,https://www.youtube.com/embed/9qQAn-wmUDM,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/9qQAn-wmUDM.txt
1420,1420,XJdi689BqKA.mp4,neutral,positive,positive,Transition,No,Retail,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/XJdi689BqKA.pkl,https://www.youtube.com/embed/XJdi689BqKA,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/XJdi689BqKA.txt
1421,1421,px6TQ0ZMIsw.webm,positive,positive,positive,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/px6TQ0ZMIsw.pkl,https://www.youtube.com/embed/px6TQ0ZMIsw,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/px6TQ0ZMIsw.txt
1422,1422,-GXvYexMoZY.mp4,positive,positive,positive,No transition,No,Games,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/-GXvYexMoZY.pkl,https://www.youtube.com/embed/-GXvYexMoZY,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/-GXvYexMoZY.txt
1423,1423,I7CZuPiY-4o.mp4,neutral,positive,neutral,Transition,No,Car,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/I7CZuPiY-4o.pkl,https://www.youtube.com/embed/I7CZuPiY-4o,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/I7CZuPiY-4o.txt
1424,1424,6h3G-lMZxjo.mp4,neutral,negative,positive,Transition,No,Misc,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/6h3G-lMZxjo.pkl,https://www.youtube.com/embed/6h3G-lMZxjo,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/6h3G-lMZxjo.txt
1425,1425,ib-Qiyklq-Q.mkv,positive,positive,positive,No transition,No,Food and drink,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/ib-Qiyklq-Q.pkl,https://www.youtube.com/embed/ib-Qiyklq-Q,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/ib-Qiyklq-Q.txt
1426,1426,SfAxUpeVhCg.webm,negative,negative,negative,No transition,Yes,Awareness,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/SfAxUpeVhCg.pkl,https://www.youtube.com/embed/SfAxUpeVhCg,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/SfAxUpeVhCg.txt
1427,1427,PccOSTr-qvA.mkv,neutral,positive,positive,Transition,No,Car,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/PccOSTr-qvA.pkl,https://www.youtube.com/embed/PccOSTr-qvA,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/PccOSTr-qvA.txt
1428,1428,RGQf9dn0pDk.mp4,neutral,neutral,positive,Transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/RGQf9dn0pDk.pkl,https://www.youtube.com/embed/RGQf9dn0pDk,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/RGQf9dn0pDk.txt
1429,1429,wEKFJWdJ5jg.mp4,positive,positive,positive,No transition,Yes,Clothing,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/wEKFJWdJ5jg.pkl,https://www.youtube.com/embed/wEKFJWdJ5jg,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/wEKFJWdJ5jg.txt
1430,1430,F_M7zOew2Pc.mp4,positive,positive,positive,No transition,No,Food and drink,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/F_M7zOew2Pc.pkl,https://www.youtube.com/embed/F_M7zOew2Pc,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/F_M7zOew2Pc.txt
1431,1431,g_dFf9mWxPI.mkv,neutral,positive,positive,Transition,No,Travel and transport,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/g_dFf9mWxPI.pkl,https://www.youtube.com/embed/g_dFf9mWxPI,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/g_dFf9mWxPI.txt
1432,1432,4KKgR5YWmYg.mp4,positive,positive,positive,No transition,No,Games,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/4KKgR5YWmYg.pkl,https://www.youtube.com/embed/4KKgR5YWmYg,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/4KKgR5YWmYg.txt
1433,1433,h8Ek3v1RBEU.webm,positive,positive,positive,No transition,No,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/h8Ek3v1RBEU.pkl,https://www.youtube.com/embed/h8Ek3v1RBEU,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/h8Ek3v1RBEU.txt
1434,1434,BoKUmFuV7iQ.mkv,positive,positive,positive,No transition,No,Games,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/BoKUmFuV7iQ.pkl,https://www.youtube.com/embed/BoKUmFuV7iQ,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/BoKUmFuV7iQ.txt
1435,1435,pv4WZkppmTU.mp4,positive,positive,positive,No transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/pv4WZkppmTU.pkl,https://www.youtube.com/embed/pv4WZkppmTU,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/pv4WZkppmTU.txt
1436,1436,iTXN9uCd0mw.mp4,neutral,neutral,positive,Transition,No,Games,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/iTXN9uCd0mw.pkl,https://www.youtube.com/embed/iTXN9uCd0mw,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/iTXN9uCd0mw.txt
1437,1437,3T_xq0U5D5Y.mkv,positive,positive,positive,No transition,No,Travel and transport,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/3T_xq0U5D5Y.pkl,https://www.youtube.com/embed/3T_xq0U5D5Y,/data/digbose92/ads_complete_repo/ads_transcripts/whisper/cvpr_ads/3T_xq0U5D5Y.txt
